포스터,제목,장르,러닝타임,회원점수,줄거리,제작비,수익,감독
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/ywzH1Raa5yuiizsqEZzqH8fgY1M.jpg,Caligula and Messalina,"Romance, History, Drama",1h 51m,42.0,"Messalina (played by gorgeous Betty Roland) is a power-hungry nymphomaniac who will stop at nothing to become Empress of Rome. She brings herself to the attention of Caligula by battling in the gladiator arena and it is not long before she achieves her goal, upsetting the Emperor's youngest sister Agrippina, who hopes that her son Nero will eventually become ruler of Rome. Agrippina successfully plots Caligula's downfall, but Messalina rains on her parade by immediately jumping into the sack with his successor, Claudius. But naughty old Messalina can't commit herself to one man, and shags everyone in sight, including a grotesque, but well-endowed, frequenter of brothels, a randy midget, her eunuch(!?!?) and an ex-lover. When she ends up pregnant, and it is obvious that the father is not Claudius (since he has been away fighting in foreign lands), Agrippina finally sees her opportunity to be rid of her nemesis once and for all.",,,Antonio Passalia
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/t2eyq20mFve0M0h3ocQWgdG6iB.jpg,The Fury of a Patient Man,Thriller,1h 32m,66.0,"Quiet Jose woos cafe worker Ana, but she is unaware he has intentions other than the purely romantic.",1200000.0,1813729.0,Raúl Arévalo
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/d5spmLeGR9kxBRQ6qxCFad1ljvT.jpg,Along for the Ride,"Romance, Drama",1h 46m,67.0,"The summer before college, Auden meets the mysterious Eli, a fellow insomniac. While the seaside town of Colby sleeps, the two embark on nightly quests to help Auden experience the fun, carefree teen life she never knew she wanted.",,,Sofia Alvarez
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/zQaCv7lKwHsh0YSHkt1QNjIOZ1c.jpg,Waltz with Bashir,"Drama, Animation, War, Documentary",1h 30m,77.0,An Israeli film director interviews fellow veterans of the 1982 invasion of Lebanon to reconstruct his own memories of his term of service in that conflict.,1500000.0,11179372.0,Ari Folman
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/zV2YDNkbz3EAv9OBFCKRWHVIkZR.jpg,18×2 Beyond Youthful Days,Romance,2h 3m,0.0,"A journey begins to trace the memory of a first love, transcending the time and borders between Japan and Taiwan over a period of 18 years.",,,Michihito Fujii
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/yd7ltAY4j2tRrLAFpVVqh9EhahC.jpg,Gangs of Wasseypur - Part 1,"Action, Thriller, Crime",2h 40m,71.0,"In 1970s India, Sardar Khan vows to take revenge on the man who killed his father decades earlier.",1400000.0,4100000.0,Anurag Kashyap
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/9mwzidlGgWfr2hcMWUKM86lOqdo.jpg,Barbershop: The Next Cut,"Comedy, Drama",1h 52m,63.0,"To survive harsh economic times, Calvin and Angie have merged the barbershop and beauty salon into one business. The days of male bonding are gone as Eddie and the crew must now contend with sassy female co-workers and spirited clientele. As the battle of the sexes rages on, a different kind of conflict has taken over Chicago. Crime and gangs are on the rise, leaving Calvin worried about the fate of his son. Together, the friends come up with a bold plan to take back their beloved neighborhood.",55030051.0,,Mark Brown
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/1m10QitDjpbZgFP1syXgVOv2pH7.jpg,The Bad Seed,"Drama, Horror, Thriller",1h 24m,70.0,A widower suspects that his seemingly perfect adolescent daughter is a heartless killer.,,,Rob Lowe
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/a3kM4CBTSI4NC8KYeSRJCh55liV.jpg,Bajirao Mastani,"History, Romance, Drama",2h 38m,73.0,"Peshwa Bajirao married to Kashibai, falls in love with Mastani, a warrior princess in distress. They struggle to make their love triumph amid opposition from his conservative family.",19500000.0,56000000.0,Prakash R. Kapadia
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/y77YNEQeYld4JG2nF70grpTNk1y.jpg,Not One Less,Drama,1h 46m,74.0,"Set in the People's Republic of China during the 1990s, the film centers on a 13-year-old substitute teacher, Wei Minzhi, in the Chinese countryside. Called in to substitute for a village teacher for one month, Wei is told not to lose any students.",,,Zhang Yimou
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/eQnY9isD2u7jdSkyfy8qjdMgQnT.jpg,10 Days of a Good Man,"Crime, Drama",2h 4m,68.0,"A lawyer turned private investigator takes on a missing person case, propelling him on an unexpected and life-altering quest.",,,Uluç Bayraktar
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/qTjDu2EF0m0txnXwy5KkkwmkZ5B.jpg,Revenge of the Nerds II: Nerds in Paradise,Comedy,1h 38m,56.0,"The members of the Lambda Lambda Lambda fraternity travel to Fort Lauderdale for a fraternity conference. They'll have to beat off the attacks of their rival frat, the Alphas, if they want to maintain their self-respect -- and, of course, if they want to get anywhere with the pretty girls!",22642033.0,,Tim Metcalfe
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/n600JTSccw03avtIb8pO6lwMllH.jpg,Feed,Horror,1h 40m,59.0,A group of social media experts are hired to help an old family business to strive. But they soon find themselves stuck on a tiny island in a lake in which an ancient Swedish witch is said to live.,,,Johannes Persson
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/d40J0y6Ha1eakPrmfyEHoKFQrSB.jpg,Manhattan Night,"Drama, Mystery, Thriller",1h 53m,59.0,"Porter Wren is a Manhattan tabloid writer with an appetite for scandal. On the beat he sells murder, tragedy, and anything that passes for the truth. At home, he is a dedicated husband and father. But when Caroline, a seductive stranger asks him to dig into the unsolved murder of her filmmaker husband Simon, he is drawn into a very nasty case of sexual obsession and blackmail--one that threatens his job, his marriage, and his life.",,,Brian DeCubellis
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/jbftdduVujKeoib5fwDBbEMamdj.jpg,The Clan of the Cave Bear,"Adventure, Drama",1h 38m,51.0,"Natural changes have the clans moving. Iza, medicine woman of the ""Clan of the Cave Bear"" finds little Ayla from the ""others""' clan - tradition would have the clan kill Ayla immediately, but Iza insists on keeping her. When the little one finds a most needed new cave, she's allowed to stay - and thrive.",1953732.0,,Michael Chapman
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/s4lvYGkMd6FqriimkOm9sBIxVY1.jpg,Beowulf & Grendel,"Action, Adventure, Drama, Fantasy",1h 43m,56.0,"The blood-soaked tale of a Norse warrior's battle against the great and murderous troll, Grendel. Heads will roll. Out of allegiance to the King Hrothgar, the much respected Lord of the Danes, Beowulf leads a troop of warriors across the sea to rid a village of the marauding monster.",92076.0,,Sturla Gunnarsson
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/Aamkezlj7SEpzdxa84GLvvmgTqq.jpg,Born to Race,Action,1h 39m,69.0,"Danny Krueger is a rebellious young street racer on a collision course with trouble. After an accident at an illegal race, he's sent to a small town to live with his estranged father, a washed up NASCAR racer. When Danny decides to enter the NHRA High School Drags, he's forced to seek his father's help in taking down the local hotshot.",,,Alex Ranarivelo
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/AdRNDRkk5cXDU2uHLk4DMvaNjfS.jpg,The Eagle Shooting Heroes,"Action, Comedy",1h 43m,69.0,"A power struggle between the Queen's treasonous lover and a princess occurs amid musical numbers, slapstick battles, and martial arts acrobatics.",,,Jeff Lau Chun-Wai
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/ttGdSGgYDUGnPpJNyG2qGs4cd3C.jpg,The Last American Virgin,Comedy,1h 32m,66.0,"The friendship of a group of young friends struggling with teen sex, drugs, and work is jeopardized by a romantic interest which may turn pals into bitter rivals.",5829781.0,,Boaz Davidson
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/c3rlxprLCdEd7WQk0RDzLK9CQPf.jpg,White Lily,"Drama, Horror",1h 20m,43.0,"Two women, Tokiko, a ceramic artist, and her apprentice, Haruka, are in a relationship. The couple is not an intrinsic lesbian, but they fell for each other by chance.",,,Hideo Nakata
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/u2GtllItFwaXMLj4uCeKYt9wf4l.jpg,Cadillac Records,"Drama, History, Music",1h 49m,72.0,"The story of sex, violence, race and rock and roll in 1950s Chicago, and the exciting but turbulent lives of some of America's musical legends, including Muddy Waters, Leonard Chess, Little Walter, Howlin' Wolf, Etta James and Chuck Berry.",8880045.0,,Darnell Martin
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/m5z4Ud6Ya5EY3Eg3OBbVBaDKWK.jpg,Champions,"Drama, Comedy",2h 4m,75.0,"A disgraced basketball coach is given the chance to coach Los Amigos, a team of players who are intellectually disabled, and soon realizes they just might have what it takes to make it to the national championships.",4920975.0,20121318.0,Javier Fesser
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/dAt3nolyXLEEuXiIXZwv1iikbcA.jpg,Hitman: Agent Jun,"Action, Comedy",1h 50m,74.0,A failing webtoon artist finds he's drawn a target on his own back after publishing a story containing real secrets from his former life as a superspy.,,,Choi Won-sub
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/vQxtoPJVfpHgL7DCg9hQFZKDWJa.jpg,Fortress,"Action, Thriller, Crime",1h 40m,59.0,"The story revolves around a top-secret resort for retired U.S. intelligence officers. A group of criminals led by Balzary breach the compound, hellbent on revenge on Robert, forcing the retired officer and his son to save the day.",52169.0,,James Cullen Bressack
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/7TOYH2VDnYbXpBKlrkdQZUSC3Du.jpg,Land of Mine,"War, Drama, History",1h 40m,78.0,"In the days following the surrender of Germany in May 1945, a group of young German prisoners of war is handed over to the Danish authorities and subsequently sent to the West Coast, where they are ordered to remove the more than two million mines that the Germans had placed in the sand along the coast. With their bare hands, crawling around in the sand, the boys are forced to perform the dangerous work under the leadership of a Danish sergeant.",5070773.0,,Martin Zandvliet
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/nGowjHJdy59gMtEo8GPRWY6382Z.jpg,Holy Smoke,"Comedy, Drama",1h 55m,56.0,"While on a journey of discovery in exotic India, beautiful young Ruth Barron falls under the influence of a charismatic religious guru. Her desperate parents then hire PJ Waters, a macho cult de-programmer who confronts Ruth in a remote desert hideaway. But PJ quickly learns that he's met his match in the sexy, intelligent and iron-willed Ruth.",,,Jane Campion
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/6FG3aldS4eVD4baKwmAi9P8kdRS.jpg,Wrongfully Accused,"Action, Adventure, Comedy",1h 27m,59.0,"Ryan Harrison, a violin god, superstar and sex symbol does not want to cheat on sexy Lauren Goodhue's husband with her. Mr. Goodhue is found murdered and Ryan suddenly finds himself being the main suspect. After being sentenced to death he manages to flee while being transferred to his execution site. Now, all the world is after him as he stumbles from one unfortunate incident to the next in order to prove himself innocent - by finding a mysterious one-eyed, one-armed, one-legged man...",9623329.0,,Pat Proft
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/zwWoCdn8s3qCnJKOOsmK1XxV1yE.jpg,Kevin & Perry Go Large,"Music, Comedy",1h 22m,49.0,"When stubborn, spotty Kevin and his equally hopeless best friend Perry go on holiday to the party island Ibiza, they see it as their big chance to become superstar club DJs and, more importantly, to lose their virginities. But they aren't prepared for the interference of top DJ Eyeball Paul, not to mention the embarrassment factor of Kevin's long-suffering parents.",,,Ed Bye
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/ofXwDfM8uYAaftD7cBPcIWdCpMn.jpg,Dead Ringers,"Thriller, Horror",1h 55m,71.0,"Elliot, a successful gynecologist, works at the same practice as his identical twin, Beverly. Elliot is attracted to many of his patients and has affairs with them. When he inevitably loses interest, he will give the woman over to Beverly, the meeker of the two, without the woman knowing the difference. Beverly falls hard for one of the patients, Claire, but when she inadvertently deceives him, he slips into a state of madness.",8038508.0,,David Cronenberg
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/7CKauKML9b2vPKp9M0i9tdp5XxQ.jpg,Urban Cowboy,"Drama, Romance, Western",2h 12m,65.0,"After moving to Pasadena, Texas, country boy Bud Davis starts hanging around a bar called Gilley's, where he falls in love with Sissy, a cowgirl who believes the sexes are equal. They eventually marry, but their relationship is turbulent due to Bud's traditional view of gender roles. Jealousy over his rival leads to their separation, but Bud attempts to win Sissy back by triumphing at Gilley's mechanical bull-riding competition.",53300000.0,,James Bridges
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/eh2jmuvX6nHfCcD9ZHt1U1IFUap.jpg,A Chinese Ghost Story III,"Action, Comedy, Fantasy",1h 44m,63.0,"Set 100 years after the events of A Chinese Ghost Story, Buddhist Bai Yun and his disciple Fong journey through a small town to transport a golden idol of Buddha. However, local thieves thwart their journey, sending them to take shelter at the ghostly Orchid Temple.",,,Tony Ching Siu-Tung
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/bZd7mSdJQENp8WpanJpriWno8EZ.jpg,Fantomas,"Comedy, Crime, Adventure",1h 44m,68.0,Fantômas is a man of many disguises. He uses maquillage as a weapon. He can impersonate anyone using an array of masks and can create endless confusion by constantly changing his appearance.,,,André Hunebelle
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/jcuEDKnM3uThdz7p0YYWFjMla73.jpg,Donnybrook,"Drama, Crime",1h 41m,53.0,"An ex-marine who struggles to provide for his family and a violent drug dealer with an undefeated fighting record are determined to compete in the Donnybrook, a legendary, bare-knuckle brawl with a cash prize of $100,000.",,,Tim Sutton
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/zmgsaKFWbmZ1Grz4SO0PLNxilv3.jpg,All Eyez on Me,"History, Drama, Music",2h 19m,67.0,"All Eyez on Me chronicles the life and legacy of Tupac Shakur, including his rise to superstardom as a hip-hop artist, actor, poet and activist, as well as his imprisonment and prolific, controversial time at Death Row Records. Against insurmountable odds, Tupac rose to become a cultural icon whose career and persona both continue to grow long after his passing.",44922302.0,,Benny Boom
